"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"GSPT2","+",1,1,1,1,1,1,0.00767400813444862,0.0643500643500644,0,1,24521,41352,1,FALSE,FALSE,FALSE,FALSE,NA
"GSR","-",8,4,9,5,1,2,0.0871839581517001,0.229885057471264,0.133333333333334,1,6476,53736,1,FALSE,FALSE,TRUE,FALSE,NA
"GSS","-",12,1,15,1,1,1,0.0430848772080999,0.0141964792731403,0,1,0,19436,1,FALSE,FALSE,TRUE,FALSE,NA
"GSTA2","-",1,0,1,0,1,0,0.0268889486421081,0,0,0,0,52759819,1,FALSE,FALSE,FALSE,FALSE,NA
"GSTA3","-",1,3,1,3,1,1,0.050251256281407,0.442477876106195,0,1,13595,36092,1,FALSE,FALSE,FALSE,FALSE,NA
"GSTA4","-",0,1,0,1,0,1,0,0.245700245700246,0,1,29678,52948268,1,FALSE,FALSE,FALSE,FALSE,NA
"GSTA5","-",2,1,2,1,1,1,0.0082904990880451,0.0384172109104879,0,1,23818,51141,1,FALSE,FALSE,FALSE,FALSE,NA
"GSTCD","+",24,12,25,18,3,2,0.112866817155756,0.458715596330275,0.0888888888888895,1,0,124462,1,FALSE,FALSE,TRUE,FALSE,NA
"GSTM2P1","-",1,0,1,0,1,0,0.00767400813444862,0,0,0,14774,111062329,1,FALSE,FALSE,FALSE,FALSE,NA
"GSTM4","+",1,1,1,1,1,1,0.0105529759392148,0.555555555555556,0,1,2147,7659,1,FALSE,FALSE,FALSE,FALSE,NA
"GSTO1","+",3,2,3,2,1,2,0.0641025641025641,0.153609831029186,0.166666666666667,1,0,5587,0.4,FALSE,TRUE,TRUE,FALSE,NA
"GSTO2","+",1,1,1,1,1,1,0.0644745325596389,0.0271517784414879,0,1,957,23773,1,FALSE,FALSE,FALSE,FALSE,NA
"GSTP1","+",18,6,25,8,2,1,0.161290322580645,0.485436893203883,0,1,29648,36648,1,FALSE,FALSE,TRUE,FALSE,NA
"GSTT2B","+",1,0,1,0,1,0,0.0380807311500381,0,0,0,26939,23930473,1,FALSE,FALSE,FALSE,FALSE,NA
"GSTT4","*",0,2,0,2,0,1,0,0.584795321637427,0,1,1345,24001722,1,FALSE,FALSE,FALSE,FALSE,NA
"GSX1","+",2,0,2,0,1,0,0.00646203554119547,0,0,0,52012,27787214,1,FALSE,FALSE,FALSE,FALSE,NA
"GSX2","+",1,1,1,1,1,1,0.0544365813826892,0.340136054421769,0,1,44684,31614,1,FALSE,FALSE,FALSE,FALSE,NA
"GTDC1","-",53,25,105,45,2,9,0.128040973111396,1.04166666666667,0.302737520128824,3,21209,383481,0.0342073427914582,FALSE,TRUE,TRUE,FALSE,NA
"GTF2A1","-",44,18,59,29,2,8,0.17636684303351,33.3333333333333,0.26408746846089,1,0,41241,0.108709928872775,TRUE,FALSE,TRUE,FALSE,NA
"GTF2A2","-",5,2,5,2,1,5,0.0229673863114377,1.4792899408284,0.333333333333333,1,0,10584,0.0476190476190476,FALSE,FALSE,TRUE,FALSE,NA
"GTF2B","-",16,6,18,7,2,3,0.0591366055588409,0.126103404791929,0.19047619047619,1,7207,53096,0.656407322654462,FALSE,FALSE,TRUE,FALSE,NA
"GTF2E1","+",10,8,12,8,2,1,0.144717800289436,0.840336134453782,0,1,0,38027,0.169802333889021,FALSE,FALSE,TRUE,FALSE,NA
"GTF2E2","-",35,19,43,27,2,3,0.172711571675302,1.34529147982063,0.0938271604938272,1,0,70511,0.623359674339408,FALSE,TRUE,TRUE,FALSE,NA
"GTF2F1","-",28,10,32,15,5,4,0.147754137115839,0.673400673400673,0.189473684210526,2,1112,13829,0.0299213979232323,FALSE,FALSE,TRUE,FALSE,NA
"GTF2F2","+",43,25,54,40,3,6,0.147819660014782,1.03092783505155,0.263135593220339,1,14756,163346,0.036318429818195,FALSE,TRUE,TRUE,FALSE,NA
"GTF2H1","+",27,11,36,18,2,11,0.0931098696461825,1.04166666666667,0.392255892255892,1,1267,43530,0.778933640076807,TRUE,TRUE,TRUE,FALSE,NA
"GTF2H2","-",4,3,4,3,1,1,0.0722543352601156,0.24330900243309,0,1,3353,31298,1,FALSE,FALSE,TRUE,FALSE,NA
"GTF2H2B","+",2,2,2,2,1,1,0.0722543352601156,0.264550264550265,0,1,0,23822,1,FALSE,FALSE,FALSE,FALSE,NA
"GTF2H2C","-",4,1,5,1,1,1,0.0409668168783286,0.0226963231956423,0,1,0,28842,1,FALSE,FALSE,TRUE,FALSE,NA
"GTF2H3","+",25,14,38,21,3,2,0.172711571675302,0.584795321637427,0.0786749482401659,1,1620,30048,0.414575571936877,FALSE,TRUE,TRUE,FALSE,NA
"GTF2H4","+",4,2,4,2,2,1,0.0591016548463357,0.0350017500875044,0,1,3949,9431,1,FALSE,FALSE,TRUE,FALSE,NA
"GTF2H5","+",12,8,14,8,2,1,0.0597014925373134,0.543478260869565,0,1,50146,77407,0.0743034055727555,FALSE,FALSE,TRUE,FALSE,NA
"GTF2I","+",71,37,166,93,4,7,0.307692307692308,2.89855072463768,0.2033484478549,2,24767,130827,0.00563831385894494,FALSE,TRUE,TRUE,FALSE,NA
"GTF2IP1","+",7,3,7,3,1,1,0.073909830007391,0.146842878120411,0,1,0,21961,1,FALSE,FALSE,TRUE,FALSE,NA
"GTF2IP12","-",2,5,3,5,1,1,0.0252652854977261,0.359712230215827,0,1,14450,17852,0.464285714285714,FALSE,FALSE,TRUE,FALSE,NA
"GTF2IP20","-",12,11,13,11,1,1,0.549450549450549,0.359712230215827,0.000000000000000444089209850063,1,33762,72751,0.0824696011127562,FALSE,FALSE,FALSE,FALSE,NA
"GTF2IP23","+",5,3,5,3,2,1,0.0619578686493185,0.29940119760479,0,1,7765,41543,0.464285714285714,FALSE,FALSE,FALSE,FALSE,NA
"GTF2IP4","+",3,5,3,5,1,3,0.0922509225092251,0.72463768115942,0.228571428571429,2,0,24510,0.464285714285714,FALSE,FALSE,TRUE,FALSE,NA
"GTF2IP7","-",11,3,11,3,1,1,0.0579038795599305,0.0886524822695035,0,1,46406,64502,0.192307692307692,FALSE,FALSE,FALSE,FALSE,NA
"GTF2IRD1","+",12,5,12,5,1,5,0.0858369098712446,1.4792899408284,0.355555555555556,1,26436,170749,1,FALSE,FALSE,TRUE,FALSE,NA
"GTF2IRD1P1","-",0,4,0,4,0,1,0,0.847457627118644,0,1,0,66827666,1,FALSE,FALSE,TRUE,FALSE,NA
"GTF2IRD2","-",8,4,9,4,1,1,0.0485908649173955,0.0345184673800483,0,1,9542,56728,1,FALSE,FALSE,TRUE,FALSE,NA
"GTF2IRD2B","+",7,6,7,6,1,1,0.0496031746031746,0.398406374501992,0,1,3357,47549,0.265734265734266,FALSE,FALSE,TRUE,FALSE,NA
"GTF3A","+",4,6,5,6,3,1,0.0551166636046298,0.268096514745308,0,1,58980,69832,0.181818181818182,FALSE,FALSE,TRUE,FALSE,NA
"GTF3C1","-",13,4,16,4,3,1,0.0920810313075506,0.229885057471264,0,1,0,75471,0.591331269349845,FALSE,FALSE,TRUE,FALSE,NA
"GTF3C2","-",58,27,99,47,2,4,0.205128205128205,2.11640211640212,0.121355397951143,3,3546,32930,0.376784842882704,FALSE,FALSE,TRUE,FALSE,NA
"GTF3C3","-",15,7,19,9,2,1,0.147819660014782,0.0752445447705041,0,1,797,35149,1,FALSE,FALSE,TRUE,FALSE,NA
"GTF3C4","+",14,12,18,15,2,2,0.106951871657754,1.03092783505155,0.0583333333333327,1,10301,34352,0.302829060851578,FALSE,FALSE,TRUE,FALSE,NA
"GTF3C5","+",19,9,23,10,2,1,0.225733634311512,0.182481751824818,0,1,1246,24689,0.429975613930008,FALSE,FALSE,TRUE,FALSE,NA
"GTF3C6","+",4,5,4,5,1,1,0.0505050505050505,0.33112582781457,0,1,29201,36908,1,FALSE,FALSE,TRUE,FALSE,NA
"GTPBP1","+",52,18,74,33,2,3,0.363636363636364,0.571428571428571,0.118022328548644,1,467,26610,0.530266550862937,FALSE,TRUE,TRUE,FALSE,NA
"GTPBP10","+",20,18,24,28,3,14,0.222469410456062,3.6745406824147,0.391534391534391,2,0,40871,0.177316746144,FALSE,TRUE,TRUE,FALSE,NA
"GTPBP2","-",2,0,2,0,1,0,0.0324675324675325,0,0,0,0,43623556,1,FALSE,FALSE,FALSE,FALSE,NA
"GTPBP3","+",3,1,3,1,1,1,0.0579038795599305,0.0452488687782805,0,1,3770,4489,1,FALSE,FALSE,FALSE,FALSE,NA
"GTPBP4","+",12,5,12,6,2,1,0.134952766531714,0.0733137829912024,0,1,1633,30313,0.628482972136223,FALSE,FALSE,TRUE,FALSE,NA
"GTPBP8","+",9,5,9,5,2,1,0.0558347292015634,0.03385240352065,0,1,4375,14786,1,FALSE,FALSE,TRUE,FALSE,NA
"GTSCR1","-",43,19,60,26,3,3,0.144508670520231,1.31578947368421,0.120512820512821,1,419787,557877,0.476733158401268,FALSE,FALSE,TRUE,FALSE,NA
"GTSE1","+",10,5,12,5,2,2,0.0367511944138185,0.0541418516513265,0.133333333333334,1,0,27942,1,FALSE,FALSE,TRUE,FALSE,NA
"GTSF1","-",6,0,6,0,2,0,0.0586510263929619,0,0,0,10808,54484411,1,FALSE,FALSE,TRUE,FALSE,NA
"GTSF1L","-",4,2,4,2,1,1,0.0424088210347752,0.24330900243309,0,1,73557,73177,0.466666666666667,FALSE,FALSE,FALSE,FALSE,NA
"GUCA1A","+",1,2,1,2,1,1,0.050251256281407,0.0952380952380952,0,1,1312,19171,0.333333333333333,FALSE,FALSE,TRUE,FALSE,NA
"GUCA1C","-",3,1,3,1,1,1,0.0424088210347752,0.0141964792731403,0,1,21493,62566,1,FALSE,FALSE,TRUE,FALSE,NA
"GUCY1A1","*",9,5,12,6,1,1,0.0722543352601156,0.529100529100529,0,1,125562,196098,1,FALSE,FALSE,FALSE,FALSE,NA
"GUCY1A2","-",5,7,7,10,3,2,0.0551166636046298,0.69204152249135,0.081818181818182,1,188441,604876,0.0584121760592349,TRUE,FALSE,TRUE,FALSE,NA
"GUCY1B1","*",3,2,3,2,2,1,0.0307692307692308,0.0271517784414879,0,1,1648,47880,1,FALSE,FALSE,FALSE,FALSE,NA
"GUCY1B2","-",0,1,0,1,0,1,0,0.233100233100233,0,1,0,51002978,1,FALSE,FALSE,FALSE,FALSE,NA
"GUCY2C","-",4,1,4,1,2,1,0.161290322580645,1.26582278481013,0,1,22606,70992,1,FALSE,FALSE,FALSE,FALSE,NA
"GUCY2D","+",5,2,5,2,1,1,0.040453074433657,1.81818181818182,0,1,26237,50136,1,FALSE,FALSE,FALSE,FALSE,NA
"GUCY2EP","-",1,1,1,1,1,1,0.0822368421052631,0.36101083032491,0,1,27648,51429,1,FALSE,FALSE,FALSE,FALSE,NA
"GUCY2F","-",4,0,4,0,1,0,0.0644745325596389,0,0,0,158884,109495064,1,FALSE,FALSE,FALSE,FALSE,NA
"GUF1","+",45,22,61,39,5,22,0.146627565982405,1.83792815371763,0.38388123011665,3,1873,24649,0.0290849976485096,FALSE,TRUE,TRUE,TRUE,0.54031541806912
"GUK1","+",4,4,4,4,1,1,0.0361925443358668,0.29940119760479,0,1,14322,22492,1,FALSE,FALSE,TRUE,FALSE,NA
"GULP1","+",3,3,3,3,1,1,0.0485908649173955,0.793650793650794,0,1,27776,332998,1,FALSE,FALSE,FALSE,FALSE,NA
"GUSB","-",2,4,2,4,1,1,0.027063599458728,0.193798449612403,0,1,18992,35368,1,FALSE,FALSE,TRUE,FALSE,NA
"GUSBP1","+",33,24,41,43,2,1,0.118483412322275,0.91743119266055,0,1,256053,380263,1,FALSE,FALSE,TRUE,FALSE,NA
"GUSBP11","-",14,13,18,21,3,2,0.105932203389831,1.16279069767442,0.0432900432900425,3,4551,86423,0.205659768197854,FALSE,FALSE,TRUE,FALSE,NA
"GUSBP2","-",24,19,28,27,1,3,0.0676132521974307,2.38095238095238,0.136574074074074,1,28264,109852,0.591328958736253,FALSE,TRUE,TRUE,FALSE,NA
"GUSBP3","-",3,1,3,1,2,1,0.0427715996578272,0.166666666666667,0,1,50515,90014,1,FALSE,FALSE,TRUE,FALSE,NA
"GUSBP4","-",9,6,9,7,2,1,0.100603621730382,0.22271714922049,0,1,123051,149215,0.307692307692308,FALSE,FALSE,FALSE,FALSE,NA
"GUSBP9","-",2,4,2,4,1,2,0.0226193168966297,0.150602409638554,0.15,1,55889,103167,0.466666666666667,FALSE,FALSE,FALSE,FALSE,NA
"GVINP1","-",41,26,74,41,6,5,0.0983767830791933,1.68067226890756,0.180112570356473,2,23002,43379,0.12675296591934,FALSE,FALSE,TRUE,FALSE,NA
"GVQW2","-",1,2,1,2,1,1,0.0291970802919708,0.133689839572192,0,1,0,27952,1,FALSE,FALSE,FALSE,FALSE,NA
"GVQW3","*",1,0,1,0,1,0,0.0128749839062701,0,0,0,0,76409402,1,FALSE,FALSE,FALSE,FALSE,NA
"GXYLT1","-",25,19,30,24,2,4,0.0931098696461825,1.40845070422535,0.133928571428571,2,122456,188441,0.076252750454807,FALSE,FALSE,TRUE,FALSE,NA
"GXYLT1P3","+",1,0,1,0,3,0,0.0551166636046298,0,0,0,14065,40367724,1,FALSE,FALSE,FALSE,FALSE,NA
"GXYLT2","+",4,7,5,7,1,1,0.19047619047619,0.757575757575758,0,1,14833,91212,0.558080808080808,FALSE,FALSE,TRUE,FALSE,NA
"GYG1","+",8,5,8,5,2,1,0.100603621730382,0.0955109837631328,0,1,19466,55141,0.564879564879565,FALSE,FALSE,TRUE,FALSE,NA
"GYG2P1","-",16,14,18,23,1,2,0.106044538706257,1.16279069767442,0.0398550724637676,1,1241502,1364713,1,FALSE,FALSE,TRUE,FALSE,NA
"GYPA","-",7,1,7,1,4,1,0.201005025125628,0.0171585449553878,0,1,196410,267636,1,FALSE,FALSE,FALSE,FALSE,NA
"GYPB","-",2,0,2,0,1,0,0.0430848772080999,0,0,0,18877,144038223,1,FALSE,FALSE,FALSE,FALSE,NA
"GYPC","+",21,17,25,19,1,1,0.17636684303351,2.38095238095238,0,1,258944,394053,1,FALSE,FALSE,TRUE,FALSE,NA
"GYPE","-",1,1,1,1,1,1,0.0499001996007984,0.0176740897843761,0,1,10376,47715,1,FALSE,FALSE,FALSE,FALSE,NA
"GYS1","-",48,18,74,28,3,3,0.485436893203883,1,0.0910138248847918,1,389,24348,1,FALSE,FALSE,TRUE,FALSE,NA
"GYS2","-",7,2,7,2,2,5,0.0409668168783286,1.02669404517454,0.333333333333333,1,14849,82722,0.444444444444445,FALSE,FALSE,TRUE,FALSE,NA
"GZF1","+",2,2,2,2,1,1,0.0225682690137666,1,0,1,0,4794,1,FALSE,FALSE,FALSE,FALSE,NA
"GZMA","+",2,2,2,2,1,1,0.016860563142809,1,0,1,7873,12280,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"GZMB","-",50,33,93,73,2,13,0.549450549450549,2.32558139534884,0.24923076923077,3,82301,91909,0.000604823576336896,FALSE,FALSE,FALSE,TRUE,0.0127833478409126
"GZMH","-",5,6,5,8,1,2,0.0628535512256442,0.0753579502637528,0.0972222222222223,1,10081,18309,1,FALSE,FALSE,FALSE,FALSE,NA
"GZMK","+",3,3,3,4,2,1,0.0503018108651912,0.0249128051818635,0,1,32151,21543,1,FALSE,FALSE,FALSE,FALSE,NA
"GZMM","+",13,3,14,3,2,1,0.0364232380258605,0.230414746543779,0,1,10548,15502,1,FALSE,FALSE,TRUE,FALSE,NA
"H19","-",0,1,0,1,0,1,0,0.0171585449553878,0,1,21416,2022883,1,FALSE,FALSE,FALSE,FALSE,NA
"H1F0","+",1,0,1,0,1,0,0.07627765064836,0,0,0,9650,37795455,1,FALSE,FALSE,FALSE,FALSE,NA
"H1FNT","+",2,1,2,1,1,1,0.0544365813826892,0.150602409638554,0,1,28564,2907,1,FALSE,FALSE,FALSE,FALSE,NA
"H2AFV","-",50,21,77,44,2,2,0.111234705228031,0.819672131147541,0.0888888888888886,2,13721,43738,0.708673900139307,FALSE,FALSE,TRUE,FALSE,NA
"H2AFY","-",6,3,6,3,2,1,0.125470514429109,0.36101083032491,0,1,13273,67348,0.5,FALSE,FALSE,FALSE,FALSE,NA
"H2AFY2","+",5,1,5,1,2,1,0.0544365813826892,0.0752445447705041,0,1,30708,80769,1,FALSE,FALSE,FALSE,FALSE,NA
"H2AFZ","-",1,0,1,0,1,0,0.0326370757180157,0,0,0,45,99948040,1,FALSE,FALSE,FALSE,FALSE,NA
"H3.Y","*",1,0,1,0,1,0,0.253164556962025,0,0,0,54023,17601001,1,FALSE,FALSE,FALSE,FALSE,NA
"H3F3A","+",7,2,7,3,1,1,0.105932203389831,0.0243783520234032,0,1,27684,38261,1,TRUE,FALSE,TRUE,FALSE,NA
"H3F3AP4","+",0,1,0,1,0,1,0,0.0243783520234032,0,1,0,174720319,1,FALSE,FALSE,TRUE,FALSE,NA
"H3F3B","-",10,5,13,6,1,2,0.0722543352601156,0.118273211117682,0.166666666666667,1,5580,10985,1,FALSE,FALSE,TRUE,FALSE,NA
"H3F3C","-",5,8,5,8,2,2,0.098570724494825,0.684931506849315,0.0972222222222223,1,38953,62289,0.265734265734266,FALSE,FALSE,FALSE,FALSE,NA
"H6PD","+",4,1,4,1,2,1,0.0931098696461825,0.0194779898714453,0,1,20149,52011,0.4,FALSE,FALSE,TRUE,FALSE,NA
"HAAO","-",2,2,2,2,1,1,0.19047619047619,0.970873786407767,0,1,84481,102131,1,FALSE,FALSE,FALSE,FALSE,NA
"HABP2","+",6,2,6,2,1,1,0.19047619047619,0.0973709834469328,0,1,145841,167125,0.464285714285714,FALSE,FALSE,FALSE,FALSE,NA
"HABP4","+",11,7,12,7,2,2,0.0503018108651912,0.943396226415094,0.107142857142857,2,7157,41363,0.326089545129793,FALSE,FALSE,TRUE,FALSE,NA
"HACD1","-",4,4,4,4,2,1,0.033955857385399,0.205338809034908,0,1,56491,57732,0.428571428571429,FALSE,FALSE,TRUE,FALSE,NA
"HACD2","-",12,2,12,2,2,1,0.112866817155756,0.0249128051818635,0,1,0,73128,1,FALSE,FALSE,TRUE,FALSE,NA
"HACD3","+",8,4,8,4,1,1,0.114810562571757,0.529100529100529,0,1,0,45675,0.0666666666666667,FALSE,FALSE,TRUE,FALSE,NA
"HACD4","-",15,8,17,12,2,17,0.0499251123315027,0.254777070063694,0.533333333333333,2,14362,45964,0.710381651279623,FALSE,FALSE,TRUE,FALSE,NA
"HACE1","-",48,30,71,56,3,4,0.111669458403127,3.33333333333333,0.181841046277667,1,1206097,1375403,0.21765894351227,FALSE,TRUE,TRUE,FALSE,NA
"HACL1","-",21,6,22,6,2,1,0.225733634311512,0.234192037470726,0,2,0,33480,1,FALSE,FALSE,TRUE,FALSE,NA
"HADH","+",9,3,11,3,1,1,0.0430848772080999,0.0536193029490617,0,1,7745,58134,0.0274725274725275,FALSE,FALSE,TRUE,FALSE,NA
"HADHA","-",22,11,32,19,2,1,0.118483412322275,0.29940119760479,0,1,0,49608,1,FALSE,FALSE,TRUE,FALSE,NA
"HADHB","+",28,12,32,16,2,2,0.0999000999000999,0.393700787401575,0.055147058823529,1,1390,44655,0.363501593440889,FALSE,FALSE,TRUE,FALSE,NA
"HAGH","-",85,32,226,98,10,7,0.766283524904214,1.72413793103448,0.217111459968603,2,7053,23437,0.632630215864405,FALSE,TRUE,TRUE,FALSE,NA
"HAGHL","+",3,1,3,1,1,1,0.0309789343246592,0.0347463516330785,0,1,0,527,0.25,FALSE,FALSE,TRUE,FALSE,NA
"HAL","-",2,0,2,0,1,0,0.0503018108651912,0,0,0,0,95992006,1,FALSE,FALSE,FALSE,FALSE,NA
"HAMP","+",1,1,1,1,1,1,0.0105529759392148,0.0689179875947622,0,1,696,2795,1,FALSE,FALSE,FALSE,FALSE,NA
"HAND1","-",0,1,0,1,0,1,0,0.769230769230769,0,1,54818,154533083,1,FALSE,FALSE,FALSE,FALSE,NA
"HAND2-AS1","+",0,2,0,2,0,1,0,0.3690036900369,0,1,0,173569439,1,FALSE,FALSE,FALSE,FALSE,NA
"HAO1","-",2,1,2,1,1,1,0.0628535512256442,0.0314366551398931,0,1,92234,139072,1,FALSE,FALSE,FALSE,FALSE,NA
"HAP1","-",0,1,0,1,0,1,0,0.26246719160105,0,1,7885,41742532,1,FALSE,FALSE,FALSE,FALSE,NA
"HAPLN1","-",1,1,1,1,1,1,0.0409668168783286,0.00634034998731929,0,1,22900,86818,1,TRUE,FALSE,FALSE,FALSE,NA
"HAPLN2","+",1,1,1,1,1,1,0.0125454773554134,0.529100529100529,0,1,5693,4182,1,FALSE,FALSE,FALSE,FALSE,NA
"HAPLN3","-",3,1,3,1,1,1,0.0295508274231678,0.229885057471264,0,1,401,11730,1,FALSE,FALSE,FALSE,FALSE,NA
"HAR1A","+",2,1,2,1,1,1,0.136798905608755,1.47058823529412,0,1,36135,1057,1,FALSE,FALSE,FALSE,FALSE,NA
"HARBI1","-",4,0,4,0,1,0,0.0366032210834553,0,0,0,0,46613593,1,FALSE,FALSE,FALSE,FALSE,NA
"HARS","-",8,5,8,6,1,4,0.040453074433657,0.464576074332172,0.277777777777778,1,0,12814,1,FALSE,FALSE,TRUE,FALSE,NA
"HARS2","+",3,0,3,0,1,0,0.0253356979984799,0,0,0,0,140696490,1,FALSE,FALSE,FALSE,FALSE,NA
"HAS1","-",0,1,0,1,0,1,0,0.128205128205128,0,1,8370,51732363,1,FALSE,FALSE,FALSE,FALSE,NA
"HAS2","-",10,8,10,9,1,1,0.0732600732600733,1.21951219512195,0,1,384362,408062,1,TRUE,FALSE,TRUE,FALSE,NA
"HAS2-AS1","+",11,6,11,6,2,1,0.102564102564103,0.253807106598985,0,1,323563,310350,0.304298642533937,FALSE,FALSE,FALSE,FALSE,NA
"HAT1","+",22,11,28,14,2,1,0.073909830007391,0.204498977505113,0,1,7913,73576,0.179887733093418,FALSE,FALSE,TRUE,FALSE,NA
"HAUS1","+",10,5,10,5,1,4,0.0312891113892365,0.82135523613963,0.3,1,16785,37676,0.580419580419581,FALSE,FALSE,TRUE,FALSE,NA
"HAUS2","+",12,11,13,14,1,3,0.0434593654932638,0.37593984962406,0.214285714285714,2,1606,21198,0.0569826455881106,FALSE,FALSE,TRUE,FALSE,NA
"HAUS4","-",3,2,3,2,1,1,0.0579038795599305,0.0176740897843761,0,1,6056,8331,1,FALSE,FALSE,TRUE,FALSE,NA
"HAUS5","+",21,4,21,7,2,2,0.106044538706257,0.15785319652723,0.107142857142857,1,5054,18445,0.184243775548123,FALSE,FALSE,TRUE,FALSE,NA
"HAUS6","-",35,16,45,22,2,2,0.136986301369863,0.29585798816568,0.143097643097643,1,0,43335,0.207181928363447,FALSE,TRUE,TRUE,FALSE,NA
"HAUS7","-",2,0,2,0,1,0,0.0324675324675325,0,0,0,0,153458031,1,FALSE,FALSE,FALSE,FALSE,NA
"HAUS8","-",23,9,26,12,1,1,0.112866817155756,0.0536193029490617,0,1,747,25200,0.291295221151925,FALSE,FALSE,TRUE,FALSE,NA
"HAVCR1","-",18,11,20,12,3,1,0.122900450634986,1.92307692307692,0,1,32887,72089,0.473453250333359,FALSE,FALSE,TRUE,FALSE,NA
"HAVCR1P1","-",16,11,20,58,1,5,0.253164556962025,2.85714285714286,0.150738916256156,1,1746046,1758696,0.0269072087980676,FALSE,FALSE,FALSE,FALSE,NA
"HAVCR2","-",4,6,4,6,1,1,0.0252652854977261,2.27272727272727,0,1,13391,48784,1,FALSE,FALSE,FALSE,FALSE,NA
"HAX1","+",2,2,2,2,1,1,0.018628912071535,0.436681222707424,0,1,20310,20180,1,FALSE,FALSE,FALSE,FALSE,NA
"HBD","-",1,0,1,0,1,0,0.0276243093922652,0,0,0,811,5235440,1,FALSE,FALSE,FALSE,FALSE,NA
"HBEGF","-",2,0,2,0,1,0,0.0641025641025641,0,0,0,0,140342815,1,FALSE,FALSE,FALSE,FALSE,NA
"HBP1","+",13,15,17,18,2,3,0.102564102564103,0.72289156626506,0.156565656565656,2,0,28972,0.724671857619578,TRUE,FALSE,TRUE,FALSE,NA
"HBS1L","-",68,33,135,52,4,4,0.17636684303351,2.08333333333333,0.095938599296451,2,61404,156243,0.63190576599739,FALSE,TRUE,TRUE,FALSE,NA
"HBZ","+",0,1,0,1,0,1,0,0.0284090909090909,0,1,6806,146047,1,FALSE,FALSE,FALSE,FALSE,NA
"HCAR1","-",4,4,4,5,2,1,0.0819336337566571,0.714285714285714,0,1,10522,18655,0.444444444444444,FALSE,FALSE,FALSE,FALSE,NA
"HCAR2","-",2,1,2,1,1,1,0.073909830007391,0.100401606425703,0,1,29509,36862,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"HCAR3","-",0,2,0,2,0,1,0,0.274725274725275,0,1,5667,122714178,1,FALSE,FALSE,FALSE,FALSE,NA
"HCCAT5","+",0,1,0,1,0,1,0,1.88679245283019,0,1,0,73092646,1,FALSE,FALSE,FALSE,FALSE,NA
"HCCS","+",7,3,8,3,2,2,0.097181729834791,0.0966183574879227,0.166666666666667,1,91525,106940,1,FALSE,FALSE,FALSE,FALSE,NA
"HCFC1","-",19,4,20,5,2,1,0.115874855156431,0.0733137829912024,0,1,0,17917,0.357707509881423,FALSE,FALSE,TRUE,FALSE,NA
"HCFC1R1","-",0,1,0,1,0,1,0,0.0251635631605435,0,1,0,3023679,1,FALSE,FALSE,TRUE,FALSE,NA
"HCFC2","+",21,14,24,27,2,4,0.0920810313075506,1.03092783505155,0.121863799283155,2,1708,38497,0.0491721750697627,FALSE,TRUE,TRUE,FALSE,NA
"HCG11","+",3,1,3,1,2,1,0.0295508274231678,0.436681222707424,0,1,4064,6594,1,FALSE,FALSE,FALSE,FALSE,NA
"HCG14","+",2,1,2,1,1,1,0.0082904990880451,0.251889168765743,0,1,5917,7649,1,FALSE,FALSE,FALSE,FALSE,NA
"HCG15","+",1,0,1,0,1,0,0.00646203554119547,0,0,0,12393,28972354,1,FALSE,FALSE,FALSE,FALSE,NA
"HCG17","-",35,20,50,38,2,3,0.135226504394861,0.91743119266055,0.138596491228069,1,3967,93511,0.829160189734208,FALSE,TRUE,TRUE,FALSE,NA
"HCG20","+",88,46,479,181,3,8,0.222469410456062,14.2857142857143,0.166115013692107,2,11050,46669,0.797496884454039,FALSE,TRUE,TRUE,FALSE,NA
"HCG21","-",2,0,2,0,1,0,0.0309789343246592,0,0,0,4878,30959741,1,FALSE,FALSE,FALSE,FALSE,NA
"HCG22","+",4,5,4,6,1,3,0.033955857385399,0.0955109837631328,0.208333333333333,1,21708,36766,1,FALSE,FALSE,FALSE,FALSE,NA
"HCG24","+",2,1,2,1,1,1,0.0137494843943352,0.133689839572192,0,1,5117,9752,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"HCG25","+",30,12,42,16,1,3,0.0591366055588409,0.204498977505113,0.0990712074303408,1,18030,23368,1,FALSE,FALSE,TRUE,FALSE,NA
"HCG26","+",7,9,9,11,1,1,0.0302571860816944,0.495049504950495,0.000000000000000444089209850063,1,1830,4680,0.369849964277209,FALSE,FALSE,TRUE,FALSE,NA
"HCG27","+",28,18,42,27,3,5,0.0579038795599305,0.946969696969697,0.185185185185185,1,32178,42071,0.620089855690671,FALSE,FALSE,TRUE,FALSE,NA
"HCG4","-",2,0,2,0,1,0,0.018628912071535,0,0,0,9518,29790501,1,FALSE,FALSE,FALSE,FALSE,NA
"HCG4B","-",13,3,22,5,3,1,0.0922509225092251,0.0954198473282443,0,1,16512,26540,0.648309178743961,FALSE,FALSE,FALSE,FALSE,NA
